Date		Time		Leq
09/11/2018	15:57:10	39
09/11/2018	15:57:11	39
09/11/2018	15:57:12	41
09/11/2018	15:57:12	42
09/11/2018	15:57:13	41
09/11/2018	15:57:14	40
09/11/2018	15:57:15	41
09/11/2018	15:57:15	40
09/11/2018	15:57:16	41
09/11/2018	15:57:17	39
09/11/2018	15:57:17	39
09/11/2018	15:57:18	42
09/11/2018	15:57:19	41
09/11/2018	15:57:20	39
09/11/2018	15:57:20	45
09/11/2018	15:57:21	43
09/11/2018	15:57:22	40
Date		Time		Leq
09/11/2018	15:59:36	40
09/11/2018	15:59:37	42
09/11/2018	15:59:37	42
09/11/2018	15:59:38	45
09/11/2018	15:59:39	43
09/11/2018	15:59:40	43
09/11/2018	15:59:41	40
09/11/2018	15:59:41	39
Date		Time		Leq
09/11/2018	16:03:16	54
09/11/2018	16:03:17	40
09/11/2018	16:03:17	51
09/11/2018	16:03:18	39
09/11/2018	16:03:19	40
09/11/2018	16:03:20	41
09/11/2018	16:03:21	39
09/11/2018	16:03:21	40
09/11/2018	16:03:22	39
09/11/2018	16:03:23	39
09/11/2018	16:03:24	39
09/11/2018	16:03:25	39
09/11/2018	16:03:25	39
09/11/2018	16:03:26	39
09/11/2018	16:03:27	41
09/11/2018	16:03:28	40
09/11/2018	16:03:29	38
09/11/2018	16:03:29	38
09/11/2018	16:03:30	41
09/11/2018	16:03:31	38
09/11/2018	16:03:32	43
09/11/2018	16:03:33	41
09/11/2018	16:03:33	41
09/11/2018	16:03:34	43
09/11/2018	16:03:35	46
09/11/2018	16:03:36	45
09/11/2018	16:03:37	54
09/11/2018	16:03:38	55
09/11/2018	16:03:38	39
09/11/2018	16:03:39	38
09/11/2018	16:03:40	39
09/11/2018	16:03:41	40
09/11/2018	16:03:44	40
09/11/2018	16:03:45	43
09/11/2018	16:03:45	40
09/11/2018	16:03:46	39
09/11/2018	16:03:47	39
09/11/2018	16:03:48	49
09/11/2018	16:03:49	40
09/11/2018	16:03:49	45
09/11/2018	16:03:50	45
09/11/2018	16:03:51	50
09/11/2018	16:03:52	43
09/11/2018	16:03:53	50
09/11/2018	16:03:53	45
09/11/2018	16:03:54	40
09/11/2018	16:03:55	39
09/11/2018	16:03:56	40
09/11/2018	16:03:57	38
09/11/2018	16:03:57	39
09/11/2018	16:03:58	39
09/11/2018	16:03:59	39
09/11/2018	16:04:00	38
09/11/2018	16:04:01	39
09/11/2018	16:04:02	39
09/11/2018	16:04:02	38
09/11/2018	16:04:03	43
09/11/2018	16:04:04	40
09/11/2018	16:04:05	45
09/11/2018	16:04:06	39
09/11/2018	16:04:06	45
Date		Time		Leq
09/11/2018	16:04:44	40.0
09/11/2018	16:04:45	39.0
09/11/2018	16:04:46	38.0
09/11/2018	16:04:46	38.0
09/11/2018	16:04:47	39.0
09/11/2018	16:04:48	38.0
09/11/2018	16:04:49	39.0
09/11/2018	16:04:49	43.0
09/11/2018	16:04:50	41.0
09/11/2018	16:04:51	39.0
09/11/2018	16:04:51	39.0
09/11/2018	16:04:52	41.0
09/11/2018	16:04:53	40.0
09/11/2018	16:04:54	41.0
09/11/2018	16:04:54	39.0
09/11/2018	16:04:55	40.0
09/11/2018	16:04:56	39.0
09/11/2018	16:04:57	40.0
09/11/2018	16:04:58	39.0
09/11/2018	16:04:58	40.0
09/11/2018	16:04:59	42.0
09/11/2018	16:05:00	45.0
09/11/2018	16:05:00	51.0
09/11/2018	16:05:01	50.0
09/11/2018	16:05:02	39.0
09/11/2018	16:05:03	38.0
09/11/2018	16:05:03	39.0
09/11/2018	16:05:04	39.0
09/11/2018	16:05:05	41.0
09/11/2018	16:05:06	39.0
09/11/2018	16:05:06	48.0
09/11/2018	16:05:07	40.0
09/11/2018	16:05:08	41.0
09/11/2018	16:05:09	50.0
09/11/2018	16:05:09	41.0
09/11/2018	16:05:10	39.0
09/11/2018	16:05:11	50.0
09/11/2018	16:05:12	46.0
09/11/2018	16:05:12	50.0
09/11/2018	16:05:13	47.0
09/11/2018	16:05:14	48.0
09/11/2018	16:05:15	42.0
09/11/2018	16:05:15	43.0
09/11/2018	16:05:16	54.0
09/11/2018	16:05:17	42.0
09/11/2018	16:05:17	39.0
09/11/2018	16:05:18	40.0
09/11/2018	16:05:19	43.0
09/11/2018	16:05:20	39.0
09/11/2018	16:05:20	40.0
09/11/2018	16:05:21	40.0
09/11/2018	16:05:22	43.0
09/11/2018	16:05:23	46.0
09/11/2018	16:05:23	56.0
09/11/2018	16:05:24	53.0
09/11/2018	16:05:25	39.0
09/11/2018	16:05:26	44.0
09/11/2018	16:05:26	48.0
09/11/2018	16:05:27	41.0
09/11/2018	16:05:28	42.0
09/11/2018	16:05:29	48.0
09/11/2018	16:05:29	39.0
09/11/2018	16:05:30	40.0
09/11/2018	16:05:31	41.0
09/11/2018	16:05:31	49.0
09/11/2018	16:05:32	47.0
09/11/2018	16:05:33	41.0
09/11/2018	16:05:34	43.0
09/11/2018	16:05:34	39.0
09/11/2018	16:05:35	40.0
09/11/2018	16:05:36	41.0
09/11/2018	16:05:37	39.0
09/11/2018	16:05:37	40.0
09/11/2018	16:05:38	43.0
09/11/2018	16:05:39	42.0
09/11/2018	16:05:40	39.0
09/11/2018	16:05:40	45.0
09/11/2018	16:05:41	39.0
09/11/2018	16:05:42	39.0
09/11/2018	16:05:43	40.0
09/11/2018	16:05:43	38.0
09/11/2018	16:05:44	39.0
09/11/2018	16:05:45	41.0
09/11/2018	16:05:46	40.0
09/11/2018	16:05:46	40.0
09/11/2018	16:05:47	39.0
09/11/2018	16:05:48	40.0
09/11/2018	16:05:49	40.0
09/11/2018	16:05:49	40.0
09/11/2018	16:05:50	39.0
09/11/2018	16:05:51	39.0
09/11/2018	16:05:52	41.0
09/11/2018	16:05:52	41.0
09/11/2018	16:05:53	47.0
09/11/2018	16:05:54	49.0
09/11/2018	16:05:54	46.0
09/11/2018	16:05:55	41.0
09/11/2018	16:05:56	50.0
09/11/2018	16:05:57	49.0
09/11/2018	16:05:57	40.0
09/11/2018	16:05:58	42.0
09/11/2018	16:05:59	44.0
09/11/2018	16:05:59	43.0
09/11/2018	16:06:00	54.0
09/11/2018	16:06:01	43.0
09/11/2018	16:06:02	46.0
09/11/2018	16:06:02	54.0
09/11/2018	16:06:03	40.0
09/11/2018	16:06:04	43.0
09/11/2018	16:06:05	42.0
09/11/2018	16:06:05	39.0
09/11/2018	16:06:06	40.0
09/11/2018	16:06:07	41.0
09/11/2018	16:06:08	51.0
09/11/2018	16:06:09	50.0
09/11/2018	16:06:09	45.0
09/11/2018	16:06:10	47.0
09/11/2018	16:06:11	39.0
09/11/2018	16:06:11	39.0
09/11/2018	16:06:12	39.0
09/11/2018	16:06:13	41.0
09/11/2018	16:06:14	39.0
09/11/2018	16:06:14	49.0
09/11/2018	16:06:15	39.0
